step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
280,155239.38,505312.75,660552.12,353098.76,197859.38,1,0,0,0,0,0,0
260,128466.96,0,0,644429.81,772896.77,0,1,0,0,0,0,0
131,115622.28,494,0,15320.82,130943.1,0,1,0,0,0,0,0
12,551362.67,1203329.3,1754691.97,141187.62,6309495.47,1,0,0,0,0,0,0
132,54350.54,0,0,357679.01,412029.55,0,1,0,0,0,0,0
383,178525.96,0,0,1597625.26,1776151.22,0,1,0,0,0,0,0
183,14212.4,0,0,0,0,0,0,0,1,0,0,0
181,88965.04,71619,0,889087.52,978052.56,0,1,0,0,0,0,0
183,141635.24,0,0,281598.99,423234.23,0,1,0,0,0,0,0
227,18069.92,268036,249966.08,149562.16,167632.08,0,1,0,0,0,0,0
284,130835.47,10324,141159.47,0,0,1,0,0,0,0,0,0
17,2477.78,373239,370761.22,0,0,0,0,0,1,0,0,0
374,21009.42,0,21009.42,294004.81,272995.39,1,0,0,0,0,0,0
370,186160.46,191,0,2117156.57,2303317.03,0,1,0,0,0,0,0
138,8835.57,19867,11031.43,0,0,0,0,0,1,0,0,0
300,35919.85,0,0,0,0,0,0,0,1,0,0,0
153,18559.92,25608,7048.08,852113.1,870673.02,0,1,0,0,0,0,0
283,56386.24,0,0,123300.04,179686.28,0,1,0,0,0,0,0
240,6801.78,0,0,0,0,0,0,0,1,0,0,0
251,37346.12,716783.62,754129.74,1327005.33,1289659.21,1,0,0,0,0,0,0
402,104057.19,301804,197746.81,1931865.71,2035922.9,0,1,0,0,0,0,0
303,190522.21,12098,202620.21,286075.42,95553.21,1,0,0,0,0,0,0
403,929.34,213897,212967.66,0,0,0,0,0,1,0,0,0
331,16881.73,0,0,0,0,0,0,0,1,0,0,0
157,8955.7,94246,85290.3,0,0,0,0,0,1,0,0,0
306,232115.06,2905090.24,3137205.3,1076478.27,844363.21,1,0,0,0,0,0,0
525,25374.14,5110,0,342943.41,368317.56,0,0,0,0,1,0,0
206,227508.58,110203,337711.58,9835.34,0,1,0,0,0,0,0,0
141,212898.7,160331,0,190545.92,403444.62,0,1,0,0,0,0,0
178,6642.26,6175.09,0,0,0,0,0,0,1,0,0,0
406,389376.55,16786.04,0,7513639.46,7903016.01,0,1,0,0,0,0,0
276,214558.21,0,0,941096.54,1155654.75,0,0,0,0,1,0,0
257,170430,436,170866,521145.88,350715.88,1,0,0,0,0,0,0
185,32972.08,155,0,0,0,0,0,0,1,0,0,0
188,124488.27,8138723.01,8263211.28,8444946.84,8320458.57,1,0,0,0,0,0,0
233,151404.24,10723,0,65315.96,216720.2,0,1,0,0,0,0,0
201,10323.4,0,0,0,0,0,0,0,1,0,0,0
232,223972.63,99971,323943.63,0,0,1,0,0,0,0,0,0
280,22893.3,0,0,0,0,0,0,0,1,0,0,0
41,531267.3,29878,0,198983,730250.3,0,1,0,0,0,0,0
332,62878.84,0,0,2629776.94,2692655.78,0,1,0,0,0,0,0
249,367557.08,5525367,5892924.08,2385520.72,2017963.64,1,0,0,0,0,0,0
36,2918.39,177343.36,174424.98,0,0,0,0,0,1,0,0,0
212,43112.4,0,0,0,0,0,0,0,1,0,0,0
225,108150.65,0,0,1899249.39,2007400.04,0,1,0,0,0,0,0
250,170946.07,42555,0,268970.27,439916.33,0,1,0,0,0,0,0
19,12550.12,0,0,0,0,0,0,0,1,0,0,0
322,46947.39,30361,0,0,46947.39,0,0,0,0,1,0,0
260,406132.58,2974621.48,3380754.06,481601.41,75468.83,1,0,0,0,0,0,0
347,11430.71,0,0,0,0,0,0,0,1,0,0,0
20,203107.54,20325,223432.54,0,0,1,0,0,0,0,0,0
260,409252.63,7377137.41,7786390.04,1895965.25,1486712.62,1,0,0,0,0,0,0
252,1249.01,0,0,0,0,0,0,0,1,0,0,0
347,136085.16,386936.71,523021.87,348058.35,211973.18,1,0,0,0,0,0,0
235,11666.29,17782,6115.71,27389.46,39055.76,0,1,0,0,0,0,0
39,37826.08,14671195.3,14709021.38,147515.63,613219.67,1,0,0,0,0,0,0
17,315795.83,0,0,2807406.85,3047173.09,0,1,0,0,0,0,0
158,98881.47,10568701.3,10667582.77,3747448.65,3648567.18,1,0,0,0,0,0,0
249,200073.31,30566,0,2327430.46,2527503.77,0,1,0,0,0,0,0
18,89679.9,0,0,189526.45,588971.49,0,1,0,0,0,0,0
15,398659.66,21470,0,150646.44,549306.1,0,1,0,0,0,0,0
332,53591.07,10929,64520.07,620896.81,567305.74,1,0,0,0,0,0,0
525,428814.99,9336493.86,9765308.85,1821306.5,1392491.51,1,0,0,0,0,0,0
326,29702.95,129,0,0,0,0,0,0,1,0,0,0
356,34779.01,0,0,0,0,0,0,0,1,0,0,0
131,261949.49,332856.5,594805.99,4528904.27,4266954.78,1,0,0,0,0,0,0
305,433022.59,180615,0,29044211.94,29477234.53,0,1,0,0,0,0,0
326,34697.69,248060.86,213363.17,0,0,0,0,0,1,0,0,0
257,4969.95,0,0,4117948.05,4122918,0,1,0,0,0,0,0
323,191907.92,99785,291692.92,50408.15,0,1,0,0,0,0,0,0
374,58533.51,455845,397311.49,983475.23,1042008.75,0,1,0,0,0,0,0
525,38453.67,0,0,0,0,0,0,0,1,0,0,0
256,13063.33,0,0,0,0,0,0,0,1,0,0,0
394,211744.77,2168622.03,2380366.8,13765465.03,13553720.26,1,0,0,0,0,0,0
403,46674.02,4157789.7,4204463.72,2657884.81,2611210.79,1,0,0,0,0,0,0
141,6812.24,69156.48,62344.24,0,0,0,0,0,1,0,0,0
11,43894.44,0,0,0,0,0,0,0,1,0,0,0
258,116728.2,994482.61,1111210.81,1487381.42,1370653.22,1,0,0,0,0,0,0
327,350259.68,11760876.89,12111136.58,1671834.99,1321575.31,1,0,0,0,0,0,0
235,796526.27,0,0,1038671.9,1835198.17,0,0,0,0,1,0,0
333,165342.9,104014,0,337044.95,502387.86,0,1,0,0,0,0,0
182,258852.28,5505.02,0,5952409.83,6211262.11,0,1,0,0,0,0,0
353,34842.79,11556,0,0,0,0,0,0,1,0,0,0
274,223904,8070265.22,8294169.21,1926922.49,1703018.5,1,0,0,0,0,0,0
142,759.28,41198,40438.72,0,0,0,0,0,1,0,0,0
322,14269.64,0,0,0,0,0,0,0,1,0,0,0
348,147354.33,4763793.28,4911147.61,466014.87,318660.55,1,0,0,0,0,0,0
182,45424.68,0,0,7221233.91,7266658.59,0,1,0,0,0,0,0
11,20507.98,0,0,1102908.56,1363977.07,0,1,0,0,0,0,0
259,111511.04,243857.96,355369.01,454760.27,343249.22,1,0,0,0,0,0,0
275,125085.12,18479,143564.12,1442200.93,1317115.82,1,0,0,0,0,0,0
325,4502845.37,0,0,29586292.18,34089137.55,0,0,0,0,1,0,0
229,20292.33,0,0,0,0,0,0,0,1,0,0,0
130,184757,0,0,3281263.39,3466020.39,0,1,0,0,0,0,0
187,209162.02,2609,0,0,209162.02,0,1,0,0,0,0,0
160,309.52,68648.42,68338.9,0,0,0,0,0,1,0,0,0
687,211944.94,2785,0,2219402.9,2431347.83,0,1,0,0,0,0,0
201,125057.18,16921,0,0,125057.18,0,1,0,0,0,0,0
253,221286.94,2754969.5,2976256.44,2486897.46,2265610.52,1,0,0,0,0,0,0
236,1894.69,39355,37460.31,0,0,0,0,0,1,0,0,0
18,7684.58,0,0,0,0,0,0,0,1,0,0,0
185,41726.28,119737,78010.72,0,0,0,0,0,1,0,0,0
306,5080.51,110799,105718.49,32251.1,37331.61,0,1,0,0,0,0,0
225,46857.06,48577,1719.94,0,0,0,0,0,1,0,0,0
35,39445.81,10337325.66,10376771.46,817404.99,777959.18,1,0,0,0,0,0,0
350,7652.09,0,0,0,0,0,0,0,1,0,0,0
250,30302.02,0,0,12908221.09,12938523.11,0,1,0,0,0,0,0
211,166413.94,0,0,766919.87,933333.81,0,1,0,0,0,0,0
181,619811.57,19171,0,12568.09,632379.66,0,1,0,0,0,0,0
281,87337.54,155579,242916.54,1178776.6,1091439.06,1,0,0,0,0,0,0
401,374056.98,10558,0,7089.7,459208.99,0,1,0,0,0,0,0
381,60330.37,0,0,836380.26,896710.63,0,1,0,0,0,0,0
236,11534.05,68923,57388.95,0,0,0,0,0,1,0,0,0
231,347604.11,19526,367130.11,10120572.8,9772968.68,1,0,0,0,0,0,0
210,216910.19,224,217134.19,311973.67,95063.48,1,0,0,0,0,0,0
335,2235.74,65395,63159.26,0,0,0,0,0,1,0,0,0
402,6363.75,0,0,324989.7,331353.45,0,1,0,0,0,0,0
209,300549.15,0,0,521981.64,822530.79,0,1,0,0,0,0,0
331,161813.42,0,0,2006599,2168412.42,0,1,0,0,0,0,0
41,140957.04,49731,0,191302.27,332259.3,0,1,0,0,0,0,0
234,14623.69,0,0,0,0,0,0,0,1,0,0,0
11,4764.4,0,0,0,0,0,0,0,1,0,0,0
45,13625.36,71306.71,57681.35,0,0,0,0,0,1,0,0,0
253,430690.46,0,0,3817057.34,4247747.81,0,1,0,0,0,0,0
306,25559.87,10281.11,0,0,0,0,0,0,1,0,0,0
400,184499.77,6968344.27,7152844.04,1499057.09,1314557.31,1,0,0,0,0,0,0
156,18743.98,63888.34,45144.36,0,0,0,0,0,1,0,0,0
131,31242.6,6339839.17,6371081.77,3605230.53,3573987.93,1,0,0,0,0,0,0
399,1170202.9,0,0,2701532.54,3871735.44,0,0,0,0,1,0,0
379,56894.01,94100.75,37206.74,228782.95,285676.96,0,1,0,0,0,0,0
260,8804.76,40061.98,31257.23,0,0,0,0,0,1,0,0,0
304,27051.99,0,0,0,0,0,0,0,1,0,0,0
396,171347.27,3842972.4,4014319.67,610941.08,439593.82,1,0,0,0,0,0,0
133,115296.24,0,0,628158.83,743455.07,0,1,0,0,0,0,0
376,150154.64,330155.96,180001.32,8156355.5,8306510.15,0,1,0,0,0,0,0
154,379749.42,32634.35,0,735766.43,1115515.84,0,1,0,0,0,0,0
355,134305.45,322904,188598.55,1048721.92,1183027.37,0,1,0,0,0,0,0
138,107496.97,0,0,238894.29,346391.26,0,1,0,0,0,0,0
259,7129.2,67588.25,60459.05,0,0,0,0,0,1,0,0,0
299,31303.82,16528394.97,16559698.79,79547.45,48243.63,1,0,0,0,0,0,0
140,20271.63,0,0,40748.3,61019.93,0,1,0,0,0,0,0
249,18838.8,624694,605855.2,0,0,0,0,0,1,0,0,0
330,174404.55,25642,0,649050.77,823455.32,0,1,0,0,0,0,0
565,148136.99,9757053.81,9905190.81,610314.54,462177.55,1,0,0,0,0,0,0
210,190132.68,12798,0,0,190132.68,0,1,0,0,0,0,0
401,25854.75,0,0,0,0,0,0,0,1,0,0,0
490,207751.12,4080,0,0,207751.12,0,1,0,0,0,0,0
162,33483.78,3191018.01,3224501.78,389573.73,356089.95,1,0,0,0,0,0,0
379,196699.58,0,0,254449.79,451149.38,0,1,0,0,0,0,0
323,25590.45,0,0,228845.66,254436.1,0,1,0,0,0,0,0
567,201036.3,11651,0,2595.71,203632.02,0,1,0,0,0,0,0
258,72535.99,3408763.08,3481299.07,207386.1,134850.11,1,0,0,0,0,0,0
327,30361.71,5064,0,0,0,0,0,0,1,0,0,0
19,46617.56,598,47215.56,20137,0,1,0,0,0,0,0,0
163,8681.03,0,0,0,0,0,0,0,1,0,0,0
355,192950.29,52041,244991.29,0,0,1,0,0,0,0,0,0
14,665449.36,144690,0,0,785780.93,0,0,0,0,1,0,0
208,162365.87,4187632.43,4349998.29,2538620.84,2376254.98,1,0,0,0,0,0,0
334,275747.77,91450,367197.77,0,0,1,0,0,0,0,0,0
158,290195.06,0,0,3333637.09,3623832.15,0,0,0,0,1,0,0
205,182184.02,0,0,1847968.32,2030152.33,0,0,0,0,1,0,0
209,172110.67,138087.08,0,318196.78,490307.44,0,0,0,0,1,0,0
140,10386.2,100690,90303.8,0,0,0,0,0,1,0,0,0
35,148663.21,99200,0,0,148663.21,0,1,0,0,0,0,0
306,378789.25,0,0,4673596.49,5052385.74,0,1,0,0,0,0,0
36,75829.02,0,0,1554526.47,1630355.49,0,1,0,0,0,0,0
402,9017.87,0,0,0,0,0,0,0,1,0,0,0
402,1033143.42,0,0,2164052.77,3197196.19,0,0,0,0,1,0,0
188,2030.41,0,0,0,0,0,0,0,1,0,0,0
41,37894.28,18878752.19,18916646.47,53002.5,15108.22,1,0,0,0,0,0,0
258,99717.81,28722.43,128440.24,1249490.84,1149773.03,1,0,0,0,0,0,0
323,16122,480130.82,464008.82,0,0,0,0,0,1,0,0,0
355,97167.78,0,0,570996.56,668164.34,0,1,0,0,0,0,0
14,57022.65,0,0,316628.13,490406.15,0,1,0,0,0,0,0
164,156866.13,21876,0,169059.42,325925.55,0,1,0,0,0,0,0
619,19633.82,0,0,0,0,0,0,0,1,0,0,0
252,10750.83,243954.04,233203.2,0,0,0,0,0,1,0,0,0
156,1285.74,5137098.7,5138384.44,135685.19,134399.45,1,0,0,0,0,0,0
163,61025.93,0,0,482724.5,543750.44,0,0,0,0,1,0,0
358,175503.35,65609,0,490821.15,666324.5,0,0,0,0,1,0,0
179,564558.89,0,0,569254.49,1133813.38,0,0,0,0,1,0,0
325,151167.98,5332592.08,5483760.06,497811.04,549436.51,1,0,0,0,0,0,0
370,28236.25,72984,44747.75,0,0,0,0,0,1,0,0,0
253,42702.05,65878,108580.05,176441.46,133739.41,1,0,0,0,0,0,0
159,14384.72,0,0,0,0,0,0,0,1,0,0,0
356,11084.27,0,0,0,0,0,0,0,1,0,0,0
185,53699.45,59648,5948.55,0,53699.45,0,1,0,0,0,0,0
571,89929.27,3094665.73,3184595.01,503948.28,414019.01,1,0,0,0,0,0,0
41,611103.84,0,0,14791659.88,15455528.46,0,1,0,0,0,0,0
372,202646.57,0,0,3003979.18,3206625.76,0,1,0,0,0,0,0
252,70204.66,0,0,0,0,0,0,0,1,0,0,0
301,349384.15,116943.73,0,550764,900148.15,0,1,0,0,0,0,0
252,11952.24,0,0,0,0,0,0,0,1,0,0,0
279,2787.09,16134,13346.91,0,0,0,0,0,1,0,0,0
373,81474.6,0,0,1152779.73,1234254.33,0,1,0,0,0,0,0
138,347606.94,0,0,2839436.57,3483013.31,0,0,0,0,1,0,0
140,21504.22,121305.63,99801.41,0,0,0,0,0,1,0,0,0
210,581143.05,0,0,2732325.3,3313468.35,0,0,0,0,1,0,0
21,68821.49,4477030.43,4545851.92,400824.12,332002.63,1,0,0,0,0,0,0
178,3950,0,0,0,0,0,0,0,1,0,0,0
234,12335.61,205047.26,192711.65,0,0,0,0,0,1,0,0,0
142,537645.65,0,0,7453705.06,7991350.71,0,1,0,0,0,0,0
379,36716.82,0,0,1057612.33,1094329.15,0,1,0,0,0,0,0
372,523605.79,156119,0,0,523605.79,0,1,0,0,0,0,0
403,8626.03,0,0,0,0,0,0,0,1,0,0,0
284,209285.31,12108,0,0,209285.31,0,0,0,0,1,0,0
186,77550.73,16135,0,63012.9,140563.63,0,1,0,0,0,0,0
474,118892.26,71524,0,0,118892.26,0,1,0,0,0,0,0
187,268798.35,29983,0,3931824.34,4200622.69,0,1,0,0,0,0,0
210,122140.37,0,0,1025482.83,1147623.2,0,0,0,0,1,0,0
394,71570.92,8340,0,989884.49,1061455.41,0,1,0,0,0,0,0
133,14965.64,4382,0,0,0,0,0,0,1,0,0,0
35,161578.2,0,0,2298092.78,2459670.98,0,1,0,0,0,0,0
681,1126411.96,22255,0,0,1126411.96,0,0,0,0,1,0,0
18,103731.31,454364,350632.69,1126862.04,1211927.68,0,1,0,0,0,0,0
34,25194.28,13782.14,0,0,0,0,0,0,1,0,0,0
162,569341.62,21180,0,55379.48,624721.1,0,0,0,0,1,0,0
303,254540.1,4639807.3,4894347.4,300067.28,45527.18,1,0,0,0,0,0,0
326,58349.45,0,0,2252296.38,2310645.83,0,1,0,0,0,0,0
374,191260.49,394068.38,202807.89,197473.39,388733.88,0,1,0,0,0,0,0
302,133973.86,0,0,408758.08,542731.93,0,1,0,0,0,0,0
15,36610.08,7850104.48,7886714.55,39565.13,2955.06,1,0,0,0,0,0,0
163,152387.23,1827,154214.23,601004.4,448617.16,1,0,0,0,0,0,0
257,196906.44,0,0,361173.31,558079.75,0,1,0,0,0,0,0
34,75745.49,8784082.93,8859828.42,150270.5,74525.01,1,0,0,0,0,0,0
157,157229.17,3832426.74,3989655.91,713502.54,556273.38,1,0,0,0,0,0,0
182,1023.84,234735.95,233712.11,0,0,0,0,0,1,0,0,0
17,34814.86,27309250.58,27344065.44,170398.61,135583.76,1,0,0,0,0,0,0
253,4873.77,111583,106709.23,0,0,0,0,0,1,0,0,0
178,668006.5,5673,0,0,668006.5,0,1,0,0,0,0,0
353,22377.54,16339993.43,16362370.97,113787.12,91409.58,1,0,0,0,0,0,0
349,670706.96,0,0,1267811.84,1938518.8,0,0,0,0,1,0,0
400,721863.62,0,0,990568.1,1712431.72,0,0,0,0,1,0,0
252,124080.12,0,0,679032.21,803112.33,0,1,0,0,0,0,0
236,159063.52,9174302.36,9333365.88,681307.29,522243.77,1,0,0,0,0,0,0
44,374280.06,17931,0,4818538.72,5720981,0,1,0,0,0,0,0
186,188127.57,0,0,2884047.62,3407863.62,0,0,0,0,1,0,0
402,10.96,0,0,0,0,0,0,0,1,0,0,0
378,101209.29,40804,0,88832.77,190042.06,0,1,0,0,0,0,0
158,388545.4,21647,410192.4,653158.65,264613.25,1,0,0,0,0,0,0
208,4267.67,0,0,0,0,0,0,0,1,0,0,0
232,639.75,51996,51356.25,548222.76,548862.51,0,0,1,0,0,0,0
395,229512.85,30875,260387.85,96850.43,0,1,0,0,0,0,0,0
260,2993.74,0,0,0,0,0,0,0,1,0,0,0
235,443530.25,0,0,1550966.34,1994496.59,0,1,0,0,0,0,0
403,12314.56,0,0,0,0,0,0,0,1,0,0,0
299,18878.81,167,0,0,0,0,0,0,1,0,0,0
7,5585.31,91629.46,86044.14,0,0,0,0,0,1,0,0,0
95,73951.75,211204,137252.25,7262742.23,7336693.98,0,1,0,0,0,0,0
156,355213.24,12040,0,5426279.56,5781492.81,0,1,0,0,0,0,0
139,11262.53,0,0,0,0,0,0,0,1,0,0,0
347,115407.78,41858,157265.78,46913418.11,46798010.32,1,0,0,0,0,0,0
228,602839.31,0,0,744127.49,1346966.8,0,1,0,0,0,0,0
179,264587.08,126753,0,6440957.63,6705544.7,0,1,0,0,0,0,0
254,131048.25,5658053.84,5789102.09,806500.89,675452.64,1,0,0,0,0,0,0
710,227756.38,6025,0,12964.26,240720.64,0,0,0,0,1,0,0
715,569.92,372477,371907.08,0,0,0,0,0,1,0,0,0
300,528751.51,396,529147.51,374522.87,0,1,0,0,0,0,0,0
369,226859.95,409155.67,182295.73,832039.96,1058899.91,0,1,0,0,0,0,0
375,1123392.65,0,0,1135183.48,2258576.13,0,0,0,0,1,0,0
372,28636.6,150,0,0,0,0,0,0,1,0,0,0
373,2063650.2,22668,0,13444.18,2077094.37,0,0,0,0,1,0,0
40,401640.86,5285,0,115014.65,516655.51,0,1,0,0,0,0,0
334,30582.15,0,0,0,0,0,0,0,1,0,0,0
405,8692.46,0,0,736095.87,744788.33,0,1,0,0,0,0,0
282,135570.95,26628780.55,26764351.5,311233.59,175662.63,1,0,0,0,0,0,0
206,177178.18,0,0,5944423.45,6121601.63,0,1,0,0,0,0,0
378,60682.39,0,0,2894487.24,2955169.63,0,1,0,0,0,0,0
212,9371.31,20419,11047.69,0,0,0,0,0,1,0,0,0
402,1282323.08,10384,0,0,1282323.08,0,0,0,0,1,0,0
601,64582.66,0,0,4309150.07,4373732.72,0,1,0,0,0,0,0
45,4559.63,94868.33,90308.7,0,0,0,0,0,1,0,0,0
369,94289.31,5652282.62,5746571.93,6550757.82,6456468.51,1,0,0,0,0,0,0
303,60062.71,63,0,0,0,0,0,0,1,0,0,0
255,163025.7,693285,530259.3,1106992.06,1270017.76,0,0,0,0,1,0,0
133,234613.51,0,0,8559715.66,8714184.76,0,1,0,0,0,0,0
228,25907.12,0,0,367719.91,393627.03,0,1,0,0,0,0,0
327,103462.3,5080,108542.3,0,0,1,0,0,0,0,0,0
187,25356.63,2651694.49,2677051.12,3167890.84,3142534.21,1,0,0,0,0,0,0
12,235240.93,3521340.55,3756581.48,3563636.27,3191855.83,1,0,0,0,0,0,0
129,149779.52,6151,0,0,149779.52,0,1,0,0,0,0,0
42,98776.06,168,0,0,98776.06,0,1,0,0,0,0,0
308,427.79,50640.02,50212.23,0,0,0,0,0,1,0,0,0
254,5889.07,129,0,0,0,0,0,0,1,0,0,0
345,15645.18,99048,83402.82,0,0,0,0,0,1,0,0,0
238,287918.53,0,0,4684632.84,4972551.36,0,1,0,0,0,0,0
211,10574.34,64467,53892.66,0,0,0,0,0,1,0,0,0
308,1925.49,3272,1346.51,0,0,0,0,0,1,0,0,0
154,1791.57,0,0,0,0,0,0,0,1,0,0,0
426,217873.82,5544023.77,5761897.58,1791132.5,1573258.68,1,0,0,0,0,0,0
354,4142.5,0,0,0,0,0,0,0,1,0,0,0
177,11262.87,601569.33,590306.46,0,0,0,0,0,1,0,0,0
370,65304.7,0,0,100298161.8,100363466.5,0,1,0,0,0,0,0
260,139436.13,21962976.92,22102413.06,1674491.12,1535054.98,1,0,0,0,0,0,0
347,849020.37,0,0,2066864.66,2915885.03,0,0,0,0,1,0,0
178,75481.38,0,0,2181543.19,2257024.57,0,1,0,0,0,0,0
19,81574.87,30088,0,43036,136502.04,0,1,0,0,0,0,0
206,11912.34,12987,1074.66,0,0,0,0,0,1,0,0,0
327,865978.73,0,0,20220829.39,21086808.12,0,0,0,0,1,0,0
131,100249,0,0,112615.43,212864.43,0,1,0,0,0,0,0
372,5270.33,66008.77,60738.44,0,0,0,0,0,1,0,0,0
278,44378.8,214859,170480.2,727742.85,772121.65,0,1,0,0,0,0,0
18,5549.02,29972,24422.98,11738497.51,11744046.53,0,0,1,0,0,0,0
683,35206.6,9317754.25,9352960.85,10005191.56,9969984.97,1,0,0,0,0,0,0
166,343884.81,0,0,2240336.45,2673482.99,0,1,0,0,0,0,0
286,100991.67,198412,97420.33,2954886.78,3055878.45,0,0,0,0,1,0,0
130,116606.45,345768.3,462374.75,8606986.37,8490379.92,1,0,0,0,0,0,0
401,322992.2,0,0,3383202.8,3706195,0,1,0,0,0,0,0
284,201413.7,23248963.77,23450377.46,302204.81,100791.11,1,0,0,0,0,0,0
356,29957.23,0,0,0,0,0,0,0,1,0,0,0
155,417703.17,33244.53,0,1200745.23,1618448.4,0,1,0,0,0,0,0
308,403739.75,0,0,4222532.48,4626272.23,0,1,0,0,0,0,0
279,6468.45,8119048.89,8125517.34,91529.16,85060.71,1,0,0,0,0,0,0
328,4062913.24,0,0,10181297.2,14244210.44,0,0,0,0,1,0,0
131,263130.79,243781.38,0,8033609.33,8296740.12,0,1,0,0,0,0,0
227,20323.95,4911,0,0,20323.95,0,1,0,0,0,0,0
332,17006.96,45904,28897.04,178352.26,195359.22,0,1,0,0,0,0,0
155,10448,0,0,2138771.74,2149219.74,0,1,0,0,0,0,0
18,147938.6,0,0,14126647.48,14603526,0,1,0,0,0,0,0
8,10181.09,43234.46,33053.37,0,0,0,0,0,1,0,0,0
355,73550.78,1832932.37,1906483.15,137525.46,63974.68,1,0,0,0,0,0,0
307,195869.65,0,0,230058.66,425928.3,0,1,0,0,0,0,0
235,184363.43,920,0,239461.58,423825.01,0,1,0,0,0,0,0
204,161960.39,30227,0,0,161960.39,0,0,0,0,1,0,0
20,110823.13,0,0,1677396.14,1788219.27,0,0,0,0,1,0,0
38,212760.27,5742261.63,5955021.9,316053.66,103293.4,1,0,0,0,0,0,0
179,219244.51,0,0,444825.45,664069.96,0,1,0,0,0,0,0
375,50803.84,16889.56,0,0,0,0,0,0,1,0,0,0
140,16060.85,0,0,0,0,0,0,0,1,0,0,0
236,10740.88,0,0,43598.03,54338.91,0,1,0,0,0,0,0
275,236401.53,260636,497037.53,13700203.49,13463801.96,1,0,0,0,0,0,0
139,38604.04,260288,221683.96,0,0,0,0,0,1,0,0,0
209,6071.85,73453.22,67381.36,0,0,0,0,0,1,0,0,0
230,656658.96,30584,0,203788.51,860447.47,0,0,0,0,1,0,0
255,250832.28,0,0,1570385.32,1821217.6,0,1,0,0,0,0,0
323,80517.21,0,0,521547.35,602064.56,0,1,0,0,0,0,0
210,2118.23,225379,223260.77,0,0,0,0,0,1,0,0,0
252,10413.02,0,0,0,0,0,0,0,1,0,0,0
279,39988.06,0,0,998895.93,1038883.99,0,1,0,0,0,0,0
34,510135.68,37805,0,8685821.63,9195957.32,0,0,0,0,1,0,0
161,34342.94,134502.56,100159.62,0,0,0,0,0,1,0,0,0
229,685638.48,211123,0,470884.37,1156522.86,0,0,0,0,1,0,0
39,5348.67,0,0,0,0,0,0,0,1,0,0,0
177,119776.38,7740415.79,7860192.17,6664191.5,6544415.12,1,0,0,0,0,0,0
298,72242.88,0,0,636430.61,708673.49,0,0,0,0,1,0,0
326,23749.6,0,0,0,0,0,0,0,1,0,0,0
210,15263.93,312216.08,296952.15,0,0,0,0,0,1,0,0,0
180,5402.81,79808,74405.19,0,0,0,0,0,1,0,0,0
40,361148.2,101048,0,855889.71,1217037.9,0,1,0,0,0,0,0
352,88955.24,8411355.59,8500310.83,3322871.74,3233916.5,1,0,0,0,0,0,0
328,47765.25,0,0,1333980.88,1381746.13,0,1,0,0,0,0,0
140,129572.76,0,0,2044096.61,2173669.37,0,0,0,0,1,0,0
178,623837.31,0,0,700000.91,1436348.09,0,0,0,0,1,0,0
260,10379.31,280972,270592.69,0,0,0,0,0,1,0,0,0
234,482597.52,103927,0,49085.99,531683.51,0,0,0,0,1,0,0
154,440418.94,370733.6,0,1164218.69,1604637.62,0,1,0,0,0,0,0
283,135667.65,25944,0,0,135667.65,0,1,0,0,0,0,0
325,219930.44,14580,234510.44,0,0,1,0,0,0,0,0,0
235,5128.16,0,0,0,0,0,0,0,1,0,0,0
227,17523.73,819,0,0,0,0,0,0,1,0,0,0
158,437929.84,517825,79895.16,1243077.1,1681006.94,0,1,0,0,0,0,0
355,4020.7,4178963,4182983.7,117981.48,113960.78,1,0,0,0,0,0,0
212,75050.61,0,75050.61,307945.49,232894.88,1,0,0,0,0,0,0
257,972411.36,195,0,0,972411.36,0,0,0,0,1,0,0
140,550644.23,29450,0,999021.99,1549666.22,0,0,0,0,1,0,0
681,7583.51,0,0,0,0,0,0,0,1,0,0,0
137,5449.66,397,0,0,0,0,0,0,1,0,0,0
225,99662.74,6896451.56,6996114.3,3940533.7,3840870.95,1,0,0,0,0,0,0
403,262100.22,0,0,278011.85,540112.07,0,1,0,0,0,0,0
10,462428.95,11176,473604.95,0,0,1,0,0,0,0,0,0
138,252972.79,80500,0,0,252972.79,0,0,0,0,1,0,0
188,75279.1,129401,54121.9,2180128.26,2255407.36,0,1,0,0,0,0,0
395,83828.82,164458.03,80629.22,316928.61,400757.43,0,0,0,0,1,0,0
22,19792.16,1654205.76,1673997.92,49267.82,29475.66,1,0,0,0,0,0,0
277,471246.95,114187.11,0,841302.68,1312549.63,0,0,0,0,1,0,0
230,240855.55,87162,0,2389778.31,2630633.86,0,1,0,0,0,0,0
284,10221.01,119005,108783.99,0,0,0,0,0,1,0,0,0
132,194288.67,21181,0,1990838.64,2185127.31,0,1,0,0,0,0,0
236,47848.71,0,0,1571140.86,1618989.57,0,1,0,0,0,0,0
398,47412.86,0,0,114994.73,162407.59,0,1,0,0,0,0,0
332,4256.53,80,0,0,0,0,0,0,1,0,0,0
307,3276.26,259492.97,256216.71,0,0,0,0,0,1,0,0,0
188,44892.9,1869,46761.9,0,0,1,0,0,0,0,0,0
255,30824.74,21135,0,9095505,9126329.74,0,1,0,0,0,0,0
236,252364.21,305624,53259.79,38059.46,290423.68,0,1,0,0,0,0,0
